1500, 0.075733, -0.286222, -0.506111, 0.586350
1500, 0.076187, -0.286268, -0.505928, 0.586274
1500, 0.076391, -0.286578, -0.505996, 0.586511
1500, 0.076575, -0.286206, -0.506114, 0.586454
1525, 0.069289, -0.302012, -0.490967, 0.580570
1525, 0.069639, -0.301556, -0.491533, 0.580853
1525, 0.070128, -0.300528, -0.491837, 0.580637
1525, 0.069929, -0.301561, -0.492028, 0.581310
1550, 0.069925, -0.301232, -0.491576, 0.580755
1550, 0.070436, -0.301355, -0.491821, 0.581089
1550, 0.070177, -0.301404, -0.492274, 0.581467
1550, 0.069631, -0.301922, -0.492103, 0.581525
1575, 0.070894, -0.302341, -0.491566, 0.581441
1575, 0.070643, -0.302105, -0.491083, 0.580879
1575, 0.070303, -0.302506, -0.491792, 0.581646
1575, 0.070550, -0.302159, -0.491274, 0.581057
1600, 0.071141, -0.302993, -0.491403, 0.581672
1600, 0.070929, -0.302998, -0.491484, 0.581718
1600, 0.071303, -0.303288, -0.491936, 0.582296
1600, 0.071622, -0.303453, -0.491685, 0.582210
1625, 0.072114, -0.305129, -0.491581, 0.583057
1625, 0.072038, -0.305047, -0.491511, 0.582946
1625, 0.072476, -0.304659, -0.490674, 0.582091
1625, 0.071780, -0.304876, -0.491683, 0.582970
1650, 0.073976, -0.305586, -0.492045, 0.583921
1650, 0.073356, -0.305645, -0.491745, 0.583620
1650, 0.073063, -0.306047, -0.491449, 0.583545
1650, 0.072991, -0.307045, -0.491195, 0.583846
1675, 0.074186, -0.307833, -0.491774, 0.584899
1675, 0.074697, -0.307833, -0.491459, 0.584699
1675, 0.074160, -0.308635, -0.491569, 0.585146
1675, 0.074250, -0.307920, -0.490908, 0.584225
1700, 0.075862, -0.309679, -0.491119, 0.585538
1700, 0.075863, -0.309678, -0.491248, 0.585646
1700, 0.075170, -0.310617, -0.491026, 0.585866
1700, 0.075571, -0.310262, -0.491691, 0.586288
1675, 0.073782, -0.308376, -0.491537, 0.584934
1675, 0.074202, -0.308037, -0.492161, 0.585333
1675, 0.074232, -0.307246, -0.492398, 0.585121
1675, 0.073667, -0.307623, -0.491595, 0.584572
1650, 0.073208, -0.305436, -0.491848, 0.583580
1650, 0.073287, -0.305181, -0.491634, 0.583276
1650, 0.073728, -0.305744, -0.491309, 0.583352
1650, 0.073302, -0.305624, -0.491533, 0.583424
1625, 0.071957, -0.305042, -0.491422, 0.582858
1625, 0.071788, -0.305014, -0.491419, 0.582821
1625, 0.071979, -0.304803, -0.491498, 0.582800
1625, 0.071954, -0.304660, -0.491630, 0.582834
1600, 0.071772, -0.303290, -0.491733, 0.582184
1600, 0.071488, -0.303519, -0.491717, 0.582254
1600, 0.071051, -0.303477, -0.491389, 0.581902
1600, 0.070805, -0.303110, -0.491061, 0.581404
1575, 0.070979, -0.302922, -0.491888, 0.582026
1575, 0.070752, -0.302751, -0.490886, 0.581062
1575, 0.070959, -0.302524, -0.492112, 0.582005
1575, 0.070279, -0.302572, -0.491956, 0.581816
1550, 0.069529, -0.301655, -0.492402, 0.581627
1550, 0.069714, -0.302257, -0.491699, 0.581367
1550, 0.070054, -0.302086, -0.491588, 0.581225
1550, 0.070332, -0.302210, -0.491159, 0.580960
1525, 0.069822, -0.301671, -0.491975, 0.581309
1525, 0.069177, -0.302043, -0.491255, 0.580816
1525, 0.069300, -0.301829, -0.490756, 0.580297
1525, 0.069540, -0.301106, -0.491280, 0.580393
1500, 0.077187, -0.284385, -0.506095, 0.585632
1500, 0.076699, -0.284354, -0.505532, 0.585067
1500, 0.076513, -0.284298, -0.505746, 0.585200
1500, 0.076994, -0.284313, -0.505481, 0.585041
1475, 0.076641, -0.284915, -0.505718, 0.585492
1475, 0.076614, -0.284393, -0.505711, 0.585229
1475, 0.076460, -0.284207, -0.506178, 0.585522
1475, 0.076053, -0.284247, -0.505733, 0.585103
1450, 0.069768, -0.300881, -0.492037, 0.580945
1450, 0.069521, -0.302302, -0.491156, 0.580908
1450, 0.069678, -0.300788, -0.491433, 0.580375
1450, 0.070234, -0.300906, -0.492309, 0.581244
1425, 0.070644, -0.301314, -0.492062, 0.581296
1425, 0.069896, -0.301668, -0.491602, 0.581001
1425, 0.070110, -0.301708, -0.491118, 0.580638
1425, 0.070609, -0.301545, -0.491815, 0.581204
1400, 0.070358, -0.302842, -0.492209, 0.582180
1400, 0.070302, -0.302772, -0.491906, 0.581880
1400, 0.070048, -0.302391, -0.491592, 0.581386
1400, 0.070434, -0.302551, -0.491851, 0.581735
1375, 0.071246, -0.303500, -0.491970, 0.582428
1375, 0.071544, -0.303455, -0.491720, 0.582230
1375, 0.071632, -0.302968, -0.491573, 0.581863
1375, 0.071114, -0.304008, -0.491560, 0.582331
1350, 0.071479, -0.305159, -0.492790, 0.584015
1350, 0.072220, -0.305008, -0.490884, 0.582419
1350, 0.070078, -0.306714, -0.490251, 0.582521
1350, 0.071789, -0.304865, -0.490993, 0.582384
1325, 0.073548, -0.306200, -0.492216, 0.584333
1325, 0.073118, -0.306210, -0.491245, 0.583466
1325, 0.072744, -0.306641, -0.491778, 0.584094
1325, 0.072856, -0.306536, -0.491486, 0.583807
1300, 0.074735, -0.307523, -0.491072, 0.584215
1300, 0.074156, -0.308099, -0.491766, 0.585028
1300, 0.074455, -0.307292, -0.491304, 0.584253
1300, 0.074595, -0.307660, -0.491972, 0.585026
1325, 0.072916, -0.306071, -0.491573, 0.583644
1325, 0.072536, -0.305914, -0.491178, 0.583181
1325, 0.072466, -0.306139, -0.491577, 0.583627
1325, 0.073440, -0.305806, -0.491964, 0.583900
1350, 0.070757, -0.305403, -0.491064, 0.582599
